"ProbeID","Symbol","EntrezID","GeneName","IQR"
"212721_at","SREK1","140890","splicing regulatory glutamic acid and lysine rich protein 1",0.0366674707632884
"217608_at","SREK1IP1","285672","SREK1 interacting protein 1",0.184087997169669
"202401_s_at","SRF","6722","serum response factor",0.363140415226328
"213329_at","SRGAP2","23380","SLIT-ROBO Rho GTPase activating protein 2",0.432506934451474
"215550_at","SRGAP3","9901","SLIT-ROBO Rho GTPase activating protein 3",0.352453660000655
"201859_at","SRGN","5552","serglycin",0.99086048256323
"208920_at","SRI","6717","sorcin",0.520936263801713
"201516_at","SRM","6723","spermidine synthase",0.412578074278223
"200007_at","SRP14","6727","signal recognition particle 14",0.456161104428809
"205335_s_at","SRP19","6728","signal recognition particle 19",0.280531218147935
"203605_at","SRP54","6729","signal recognition particle 54",0.390779039626103
"208802_at","SRP72","6731","signal recognition particle 72",0.557689511965711
"201273_s_at","SRP9","6726","signal recognition particle 9",0.266270859362685
"202200_s_at","SRPK1","6732","SRSF protein kinase 1",0.228262067579674
"203182_s_at","SRPK2","6733","SRSF protein kinase 2",1.24615139701766
"206216_at","SRPK3","26576","SRSF protein kinase 3",0.339934724266326
"200917_s_at","SRPRA","6734","SRP receptor subunit alpha",0.264883130541088
"218140_x_at","SRPRB","58477","SRP receptor subunit beta",0.178294024758454
"204955_at","SRPX","8406","sushi repeat containing protein X-linked",1.81031653767979
"205499_at","SRPX2","27286","sushi repeat containing protein X-linked 2",0.493244405915215
"219205_at","SRR","63826","serine racemase",0.628016075981179
"213608_s_at","SRRD","402055","SRR1 domain containing",0.435413863892962
"201225_s_at","SRRM1","10250","serine and arginine repetitive matrix 1",0.481609472834357
"207435_s_at","SRRM2","23524","serine/arginine repetitive matrix 2",0.534575817047724
"222046_at","SRRT","51593","serrate, RNA effector molecule",0.320007611139102
"201742_x_at","SRSF1","6426","serine and arginine rich splicing factor 1",0.626712504389916
"204299_at","SRSF10","10772","serine and arginine rich splicing factor 10",0.192667178963867
"200686_s_at","SRSF11","9295","serine and arginine rich splicing factor 11",0.393362129995264
"200753_x_at","SRSF2","6427","serine and arginine rich splicing factor 2",0.553132298286162
"208673_s_at","SRSF3","6428","serine and arginine rich splicing factor 3",0.755617489603799
"201696_at","SRSF4","6429","serine and arginine rich splicing factor 4",0.428079498772323
"203380_x_at","SRSF5","6430","serine and arginine rich splicing factor 5",0.494606886135235
"206108_s_at","SRSF6","6431","serine and arginine rich splicing factor 6",1.60845767434805
"201129_at","SRSF7","6432","serine and arginine rich splicing factor 7",1.07040927813823
"213152_s_at","SRSF8","10929","serine and arginine rich splicing factor 8",0.53201365494684
"200044_at","SRSF9","8683","serine and arginine rich splicing factor 9",0.238485337046853
"207893_at","SRY","6736","sex determining region Y",0.175787656582471
"209954_x_at","SS18","6760","SS18 subunit of BAF chromatin remodeling complex",0.717861415378319
"213140_s_at","SS18L1","26039","SS18L1 subunit of BAF chromatin remodeling complex",0.437253242601764
"218283_at","SS18L2","51188","SS18 like 2",0.207282383031711
"201138_s_at","SSB","6741","small RNA binding exonuclease protection factor La",0.227393346528063
"202591_s_at","SSBP1","6742","single stranded DNA binding protein 1",0.183239338976241
"203787_at","SSBP2","23635","single stranded DNA binding protein 2",0.877696314594219
"217991_x_at","SSBP3","23648","single stranded DNA binding protein 3",0.12826494317599
"221753_at","SSH1","54434","slingshot protein phosphatase 1",0.312340207181198
"219919_s_at","SSH3","54961","slingshot protein phosphatase 3",0.236693469435275
"210378_s_at","SSNA1","8636","SS nuclear autoantigen 1",0.0976840279819786
"204964_s_at","SSPN","8082","sarcospan",0.368793804332909
"200890_s_at","SSR1","6745","signal sequence receptor subunit 1",1.22434785166662
"200652_at","SSR2","6746","signal sequence receptor subunit 2",0.110132340937355
"217790_s_at","SSR3","6747","signal sequence receptor subunit 3",0.809348986770704
"201004_at","SSR4","6748","signal sequence receptor subunit 4",0.0252398529910867
"200957_s_at","SSRP1","6749","structure specific recognition protein 1",0.377934172216689
"213921_at","SST","6750","somatostatin",4.34535115175095
"208482_at","SSTR1","6751","somatostatin receptor 1",0.39991471269922
"217455_s_at","SSTR2","6752","somatostatin receptor 2",0.223594136855175
"214491_at","SSTR3","6753","somatostatin receptor 3",0.593335021125629
"214556_at","SSTR4","6754","somatostatin receptor 4",0.102849612182547
"214555_at","SSTR5","6755","somatostatin receptor 5",0.346453340895499
"206741_at","SSUH2","51066","ssu-2 homolog",0.278645725502995
"206627_s_at","SSX1","6756","SSX family member 1",0.421205116616686
"207493_x_at","SSX2","6757","SSX family member 2",0.445151497210987
"215885_at","SSX2B","727837","SSX family member 2B",0.109477524610342
"203016_s_at","SSX2IP","117178","SSX family member 2 interacting protein",0.829415059707118
"211670_x_at","SSX3","10214","SSX family member 3",0.535852008566609
"208586_s_at","SSX4","6759","SSX family member 4",0.445881049617414
"208528_x_at","SSX5","6758","SSX family member 5",0.721241219290222
"208666_s_at","ST13","6767","ST13 Hsp70 interacting protein",0.329166447984909
"216905_s_at","ST14","6768","ST14 transmembrane serine protease matriptase",0.802365486236095
"206135_at","ST18","9705","ST18 C2H2C-type zinc finger transcription factor",0.170347752331725
"210242_x_at","ST20","400410","suppressor of tumorigenicity 20",0.205363978741198
"208322_s_at","ST3GAL1","6482","ST3 beta-galactoside alpha-2,3-sialyltransferase 1",0.0760009331630034
"205346_at","ST3GAL2","6483","ST3 beta-galactoside alpha-2,3-sialyltransferase 2",0.315652567889922
"203759_at","ST3GAL4","6484","ST3 beta-galactoside alpha-2,3-sialyltransferase 4",0.331400086829575
"203217_s_at","ST3GAL5","8869","ST3 beta-galactoside alpha-2,3-sialyltransferase 5",0.874411450906614
"213355_at","ST3GAL6","10402","ST3 beta-galactoside alpha-2,3-sialyltransferase 6",0.183285263470874
"201998_at","ST6GAL1","6480","ST6 beta-galactoside alpha-2,6-sialyltransferase 1",0.529906864123836
"204542_at","ST6GALNAC2","10610","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",0.170436529934767
"221551_x_at","ST6GALNAC4","27090","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4",0.312435677875877
"220979_s_at","ST6GALNAC5","81849","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",0.272141514255546
"207524_at","ST7","7982","suppression of tumorigenicity 7",0.226145379872901
"219964_at","ST7L","54879","suppression of tumorigenicity 7 like",0.418809752120386
"210073_at","ST8SIA1","6489","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1",0.256551919672793
"221285_at","ST8SIA2","8128","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2",0.336390203853066
"208064_s_at","ST8SIA3","51046","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3",0.34629554760315
"206925_at","ST8SIA4","7903","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4",0.201238049395417
"217514_at","ST8SIA5","29906","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5",0.494526179495394
"204150_at","STAB1","23166","stabilin 1",0.501532425443677
"220114_s_at","STAB2","55576","stabilin 2",0.637944086144417
"205743_at","STAC","6769","SH3 and cysteine rich domain",0.663650331595743
"202293_at","STAG1","10274","STAG1 cohesin complex component",0.396340601698506
"209023_s_at","STAG2","10735","STAG2 cohesin complex component",0.848303981147327
"219753_at","STAG3","10734","STAG3 cohesin complex component",0.17431597156747
"221191_at","STAG3L1","54441","STAG3 cohesin complex component like 1 (pseudogene)",0.352670129527921
"218994_s_at","STAG3L4","64940","STAG3 cohesin complex component like 4 (pseudogene)",0.0985642926785943
"203544_s_at","STAM","8027","signal transducing adaptor molecule",0.768707945907002
"209649_at","STAM2","10254","signal transducing adaptor molecule 2",0.472293509434362
"202811_at","STAMBP","10617","STAM binding protein",0.377737782535233
"220059_at","STAP1","26228","signal transducing adaptor family member 1",0.371308503818859
"221610_s_at","STAP2","55620","signal transducing adaptor family member 2",0.300884901996365
"204548_at","STAR","6770","steroidogenic acute regulatory protein",0.1634609771369
"213103_at","STARD13","90627","StAR related lipid transfer domain containing 13",0.846893054472726
"202991_at","STARD3","10948","StAR related lipid transfer domain containing 3",0.169341835796308
"213820_s_at","STARD5","80765","StAR related lipid transfer domain containing 5",0.0980125572459087
"200028_s_at","STARD7","56910","StAR related lipid transfer domain containing 7",0.745360301546675
"206868_at","STARD8","9754","StAR related lipid transfer domain containing 8",0.0977562031140451
"AFFX-HUMISGF3A/M97935_5_at","STAT1","6772","signal transducer and activator of transcription 1",0.525538211352311
"205170_at","STAT2","6773","signal transducer and activator of transcription 2",0.279132943523678
"208992_s_at","STAT3","6774","signal transducer and activator of transcription 3",0.403375312398955
"206118_at","STAT4","6775","signal transducer and activator of transcription 4",0.451552239825079
"203010_at","STAT5A","6776","signal transducer and activator of transcription 5A",0.451728132478146
"205026_at","STAT5B","6777","signal transducer and activator of transcription 5B",0.416348595974337
"201332_s_at","STAT6","6778","signal transducer and activator of transcription 6",0.227843618854116
"206835_at","STATH","6779","statherin",0.035053727385991
"211505_s_at","STAU1","6780","staufen double-stranded RNA binding protein 1",0.720457960054982
"204226_at","STAU2","27067","staufen double-stranded RNA binding protein 2",0.316537130020746
"203986_at","STBD1","8987","starch binding domain 1",0.293682997052349
"204597_x_at","STC1","6781","stanniocalcin 1",0.147007516525466
"203439_s_at","STC2","8614","stanniocalcin 2",1.40528802190301
"205542_at","STEAP1","26872","STEAP family member 1",0.91271461764194
"217553_at","STEAP1B","256227","STEAP family member 1B",0.429020338448573
"218424_s_at","STEAP3","55240","STEAP3 metalloreductase",0.711724027929291
"220187_at","STEAP4","79689","STEAP4 metalloreductase",0.115530325987544
"219805_at","STEEP1","63932","STING1 ER exit protein 1",0.127357159141583
"205339_at","STIL","6491","STIL centriolar assembly protein",0.242785703552273
"202764_at","STIM1","6786","stromal interaction molecule 1",0.228245658636144
"213851_at","STIMATE","375346","STIM activating enhancer",0.154811387922106
"212009_s_at","STIP1","10963","stress induced phosphoprotein 1",0.714723435036758
"203047_at","STK10","6793","serine/threonine kinase 10",0.588024529984818
"204292_x_at","STK11","6794","serine/threonine kinase 11",0.609875062916225
"209622_at","STK16","8576","serine/threonine kinase 16",0.762078371453231
"202693_s_at","STK17A","9263","serine/threonine kinase 17a",0.444384146663413
"205214_at","STK17B","9262","serine/threonine kinase 17b",0.288488640092
"208854_s_at","STK24","8428","serine/threonine kinase 24",0.192941214269553
"201314_at","STK25","10494","serine/threonine kinase 25",0.0775049252142708
"218499_at","STK26","51765","serine/threonine kinase 26",0.942118979986746
"204068_at","STK3","6788","serine/threonine kinase 3",0.797389949026071
"219686_at","STK32B","55351","serine/threonine kinase 32B",0.578852246991367
"202951_at","STK38","11329","serine/threonine kinase 38",0.253546433335089
"212572_at","STK38L","23012","serine/threonine kinase 38 like",0.169858586717563
"202786_at","STK39","27347","serine/threonine kinase 39",0.451450014041384
"205411_at","STK4","6789","serine/threonine kinase 4",0.210094206545506
"217714_x_at","STMN1","3925","stathmin 1",1.08493510964293
"203001_s_at","STMN2","11075","stathmin 2",0.310991397766063
"218207_s_at","STMN3","50861","stathmin 3",0.279745665761049
"221236_s_at","STMN4","81551","stathmin 4",0.198912381463228
"219100_at","STN1","79991","STN1 subunit of CST complex",0.315528967950622
"201061_s_at","STOM","2040","stomatin",0.801566424337646
"33736_at","STOML1","9399","stomatin like 1",0.360246718678037
"215416_s_at","STOML2","30968","stomatin like 2",0.290718487740239
"213413_at","STON1","11037","stonin 1",0.192278641338955
"221701_s_at","STRA6","64220","signaling receptor and transporter of retinol STRA6",0.408220304823733
"52169_at","STRADA","92335","STE20 related adaptor alpha",0.146507268742666
"200870_at","STRAP","11171","serine/threonine kinase receptor associated protein",0.038450366768803
"215287_at","STRN","6801","striatin",0.173940170613876
"204496_at","STRN3","29966","striatin 3",1.08677994382766
"217903_at","STRN4","29888","striatin 4",0.291105001038938
"203767_s_at","STS","412","steroid sulfatase",0.776207548792944
"202223_at","STT3A","3703","STT3 oligosaccharyltransferase complex catalytic subunit A",0.194747358464101
"217934_x_at","STUB1","10273","STIP1 homology and U-box containing protein 1",0.288321902877888
"213925_at","STUM","375057","stum, mechanosensory transduction mediator homolog",0.310500549603644
"212625_at","STX10","8677","syntaxin 10",0.252116169298304
"210190_at","STX11","8676","syntaxin 11",0.584377023805761
"212111_at","STX12","23673","syntaxin 12",0.329725638724817
"221499_s_at","STX16","8675","syntaxin 16",0.435415903957478
"218666_s_at","STX17","55014","syntaxin 17",0.257094533602051
"218763_at","STX18","53407","syntaxin 18",0.172493630578346
"204729_s_at","STX1A","6804","syntaxin 1A",0.642710410055654
"207346_at","STX2","2054","syntaxin 2",0.218614065248328
"216985_s_at","STX3","6809","syntaxin 3",0.421335398785144
"203530_s_at","STX4","6810","syntaxin 4",0.368952165276895
"203330_s_at","STX5","6811","syntaxin 5",0.188258721788554
"212799_at","STX6","10228","syntaxin 6",0.373597414348179
"212631_at","STX7","8417","syntaxin 7",0.401425676513492
"204690_at","STX8","9482","syntaxin 8",0.359676592792992
"202260_s_at","STXBP1","6812","syntaxin binding protein 1",0.392131726843635
"209367_at","STXBP2","6813","syntaxin binding protein 2",0.269656568196457
"203310_at","STXBP3","6814","syntaxin binding protein 3",0.220723294361922
"215518_at","STXBP5L","9515","syntaxin binding protein 5L",0.067113186552799
"220995_at","STXBP6","29091","syntaxin binding protein 6",0.153275611249063
"220030_at","STYK1","55359","serine/threonine/tyrosine kinase 1",0.402106437543649
"218321_x_at","STYXL1","51657","serine/threonine/tyrosine interacting like 1",0.35599063699915
"221727_at","SUB1","10923","SUB1 regulator of transcription",0.380008842182146
"202930_s_at","SUCLA2","8803","succinate-CoA ligase ADP-forming subunit beta",1.44316988389725
"217874_at","SUCLG1","8802","succinate-CoA ligase GDP/ADP-forming subunit alpha",1.87251284633665
"214835_s_at","SUCLG2","8801","succinate-CoA ligase GDP-forming subunit beta",1.9646905127213
"203429_s_at","SUCO","51430","SUN domain containing ossification factor",0.389849212974753
"219655_at","SUGCT","79783","succinyl-CoA:glutarate-CoA transferase",0.814771387440851
"215004_s_at","SUGP1","57794","SURP and G-patch domain containing 1",0.230330132112149
"212001_at","SUGP2","10147","SURP and G-patch domain containing 2",0.472586983539255
"212344_at","SULF1","23213","sulfatase 1",0.452573034025998
"215299_x_at","SULT1A1","6817","sulfotransferase family 1A member 1",0.507489706384356
"211385_x_at","SULT1A2","6799","sulfotransferase family 1A member 2",0.312151240740708
"210580_x_at","SULT1A3","6818","sulfotransferase family 1A member 3",0.270411263737222
"207601_at","SULT1B1","27284","sulfotransferase family 1B member 1",0.202428302100241
"205342_s_at","SULT1C2","6819","sulfotransferase family 1C member 2",0.465711808980226
"205812_s_at","SULT1C4","27233","sulfotransferase family 1C member 4",0.0930262759605931
"219934_s_at","SULT1E1","6783","sulfotransferase family 1E member 1",0.160558314935318
"206293_at","SULT2A1","6822","sulfotransferase family 2A member 1",0.196065442011626
"205759_s_at","SULT2B1","6820","sulfotransferase family 2B member 1",0.376314502956812
"219425_at","SULT4A1","25830","sulfotransferase family 4A member 1",0.178832825227881
"211069_s_at","SUMO1","7341","small ubiquitin like modifier 1",0.376165453686726
"208739_x_at","SUMO2","6613","small ubiquitin like modifier 2",0.435819133016466
"200740_s_at","SUMO3","6612","small ubiquitin like modifier 3",0.329413395615026
"215452_x_at","SUMO4","387082","small ubiquitin like modifier 4",0.422756908403239
"212074_at","SUN1","23353","Sad1 and UNC84 domain containing 1",1.01971224480937
"212144_at","SUN2","25777","Sad1 and UNC84 domain containing 2",0.273487596046183
"204067_at","SUOX","6821","sulfite oxidase",0.0200416239586465
"217815_at","SUPT16H","11198","SPT16 homolog, facilitates chromatin remodeling subunit",0.0809808229397699
"220408_x_at","SUPT20H","55578","SPT20 homolog, SAGA complex component",0.226536712880259
"206506_s_at","SUPT3H","8464","SPT3 homolog, SAGA and STAGA complex component",0.181395618087353
"201483_s_at","SUPT4H1","6827","SPT4 homolog, DSIF elongation factor subunit",0.586603304056029
"201480_s_at","SUPT5H","6829","SPT5 homolog, DSIF elongation factor subunit",0.0865061832867662
"208420_x_at","SUPT6H","6830","SPT6 homolog, histone chaperone and transcription elongation factor",0.178524175846787
"201836_s_at","SUPT7L","9913","SPT7 like, STAGA complex subunit gamma",0.607485489211796
"212894_at","SUPV3L1","6832","Suv3 like RNA helicase",0.203597424831798
"217646_at","SURF1","6834","SURF1 cytochrome c oxidase assembly factor",0.541518472314468
"205224_at","SURF2","6835","surfeit 2",0.23626859915934
"219389_at","SUSD4","55061","sushi domain containing 4",0.236774102074754
"214954_at","SUSD5","26032","sushi domain containing 5",0.175396267063776
"202181_at","SUSD6","9766","sushi domain containing 6",0.147017801259438
"218619_s_at","SUV39H1","6839","SUV39H1 histone lysine methyltransferase",0.461782764576783
"219262_at","SUV39H2","79723","SUV39H2 histone lysine methyltransferase",0.017280511334997
"213971_s_at","SUZ12","23512","SUZ12 polycomb repressive complex 2 subunit",0.540977187623633
"203069_at","SV2A","9900","synaptic vesicle glycoprotein 2A",0.0506323031807057
"205551_at","SV2B","9899","synaptic vesicle glycoprotein 2B",0.286338399820031
"216086_at","SV2C","22987","synaptic vesicle glycoprotein 2C",0.144513444487108
"219552_at","SVEP1","79987","sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1",0.778502869591882
"202565_s_at","SVIL","6840","supervillin",1.26794736706386
"210369_at","SWAP70","23075","switching B cell complex subunit SWAP70",0.394408059266985
"218692_at","SYBU","55638","syntabulin",0.537755458191134
"215301_at","SYCE1L","100130958","synaptonemal complex central element protein 1 like",0.0594264999274348
"216917_s_at","SYCP1","6847","synaptonemal complex protein 1",0.500599128170436
"206546_at","SYCP2","10388","synaptonemal complex protein 2",0.162667739378124
"216270_at","SYDE1","85360","synapse defective Rho GTPase activating protein 1",0.725345780105211
"202553_s_at","SYF2","25949","SYF2 pre-mRNA splicing factor",0.290904755201375
"207540_s_at","SYK","6850","spleen associated tyrosine kinase",0.505741451902225
"202339_at","SYMPK","8189","symplekin scaffold protein",0.393069494881899
"221914_at","SYN1","6853","synapsin I",0.3252983958412
"210247_at","SYN2","6854","synapsin II",0.165724600699896
"206322_at","SYN3","8224","synapsin III",0.334136603518975
"221276_s_at","SYNC","81493","syncoilin, intermediate filament protein",0.463201552439121
"217832_at","SYNCRIP","10492","synaptotagmin binding cytoplasmic RNA interacting protein",1.09366720671239
"219310_at","SYNDIG1","79953","synapse differentiation inducing 1",0.190111918056472
"209447_at","SYNE1","23345","spectrin repeat containing nuclear envelope protein 1",0.299278399320956
"202761_s_at","SYNE2","23224","spectrin repeat containing nuclear envelope protein 2",2.73910495272671
"219563_at","SYNE3","161176","spectrin repeat containing nuclear envelope family member 3",0.0396302065867644
"210613_s_at","SYNGR1","9145","synaptogyrin 1",0.488799421821218
"201079_at","SYNGR2","9144","synaptogyrin 2",0.897364772322095
"205691_at","SYNGR3","9143","synaptogyrin 3",0.605107501808804
"206719_at","SYNGR4","23546","synaptogyrin 4",0.0985550388123357
"212990_at","SYNJ1","8867","synaptojanin 1",0.82326711105744
"212828_at","SYNJ2","8871","synaptojanin 2",0.808423040223878
"219156_at","SYNJ2BP","55333","synaptojanin 2 binding protein",0.480482266435959
"212730_at","SYNM","23336","synemin",0.294923388067174
"202796_at","SYNPO","11346","synaptopodin",1.62220507867638
"219804_at","SYNPO2L","79933","synaptopodin 2 like",0.399451511747219
"64418_at","SYNRG","11276","synergin gamma",0.405227610772533
"213200_at","SYP","6855","synaptophysin",0.165432449387486
"201259_s_at","SYPL1","6856","synaptophysin like 1",0.642172590409151
"203999_at","SYT1","6857","synaptotagmin 1",0.250996393171173
"209198_s_at","SYT11","23208","synaptotagmin 11",0.329971500305387
"215860_at","SYT12","91683","synaptotagmin 12",0.349903534410371
"221859_at","SYT13","57586","synaptotagmin 13",0.110116913819738
"205613_at","SYT17","51760","synaptotagmin 17",0.393927156413907
"214903_at","SYT2","127833","synaptotagmin 2",0.146377220874489
"206161_s_at","SYT5","6861","synaptotagmin 5",0.606771504281306
"220613_s_at","SYTL2","54843","synaptotagmin like 2",0.439908462310856
"212003_at","SZRD1","26099","SUZ RNA binding domain containing 1",0.178152019394569
"215364_s_at","SZT2","23334","SZT2 subunit of KICSTOR complex",0.245252118762809
"221394_at","TAAR2","9287","trace amine associated receptor 2",0.346319131533912
"221393_at","TAAR3P","9288","trace amine associated receptor 3, pseudogene",0.179507951500114
"221459_at","TAAR5","9038","trace amine associated receptor 5",0.113658858343233
"203901_at","TAB1","10454","TGF-beta activated kinase 1 (MAP3K7) binding protein 1",0.296736295957456
"212184_s_at","TAB2","23118","TGF-beta activated kinase 1 (MAP3K7) binding protein 2",0.746079781420855
"206552_s_at","TAC1","6863","tachykinin precursor 1",0.220148114539524
"219992_at","TAC3","6866","tachykinin precursor 3",0.327899732501901
"200911_s_at","TACC1","6867","transforming acidic coiled-coil containing protein 1",0.442030254738162
"211382_s_at","TACC2","10579","transforming acidic coiled-coil containing protein 2",0.300067939098184
"218308_at","TACC3","10460","transforming acidic coiled-coil containing protein 3",0.639628794299492
"221069_s_at","TACO1","51204","translational activator of cytochrome c oxidase I",0.734966846885035
"208049_s_at","TACR1","6869","tachykinin receptor 1",0.251787458469376
"214348_at","TACR2","6865","tachykinin receptor 2",0.277357476858668
"208183_at","TACR3","6870","tachykinin receptor 3",0.339248168808692
"202286_s_at","TACSTD2","4070","tumor associated calcium signal transducer 2",3.98585125661766
"210537_s_at","TADA2A","6871","transcriptional adaptor 2A",0.11279633786107
"211221_at","TADA3","10474","transcriptional adaptor 3",0.437441500386991
"216955_at","TAF1","6872","TATA-box binding protein associated factor 1",0.0905056068897299
"200055_at","TAF10","6881","TATA-box binding protein associated factor 10",0.244586850395208
"209358_at","TAF11","6882","TATA-box binding protein associated factor 11",0.257252600283405
"209463_s_at","TAF12","6883","TATA-box binding protein associated factor 12",0.303448292067869
"205966_at","TAF13","6884","TATA-box binding protein associated factor 13",0.201390326642028
"202840_at","TAF15","8148","TATA-box binding protein associated factor 15",0.200863272362025
"206613_s_at","TAF1A","9015","TATA-box binding protein associated factor, RNA polymerase I subunit A",0.129319421713461
"216941_s_at","TAF1B","9014","TATA-box binding protein associated factor, RNA polymerase I subunit B",0.558015780480935
"203937_s_at","TAF1C","9013","TATA-box binding protein associated factor, RNA polymerase I subunit C",0.462245921281538
"218750_at","TAF1D","79101","TATA-box binding protein associated factor, RNA polymerase I subunit D",0.460481000793338
"209523_at","TAF2","6873","TATA-box binding protein associated factor 2",0.468184383407694
"213090_s_at","TAF4","6874","TATA-box binding protein associated factor 4",0.658154878221088
"216226_at","TAF4B","6875","TATA-box binding protein associated factor 4b",0.377015731049237
"210053_at","TAF5","6877","TATA-box binding protein associated factor 5",0.544360626386839
"213654_at","TAF5L","27097","TATA-box binding protein associated factor 5 like",0.282649008276284
"203572_s_at","TAF6","6878","TATA-box binding protein associated factor 6",0.199851662647626
"213209_at","TAF6L","10629","TATA-box binding protein associated factor 6 like",0.21825615380829
"201023_at","TAF7","6879","TATA-box binding protein associated factor 7",0.0984720600153004
"220325_at","TAF7L","54457","TATA-box binding protein associated factor 7 like",0.151925680731628
"202168_at","TAF9","6880","TATA-box binding protein associated factor 9",0.180070796730529
"221618_s_at","TAF9B","51616","TATA-box binding protein associated factor 9b",0.591378587467358
"37278_at","TAFAZZIN","6901","tafazzin, phospholipid-lysophospholipid transacylase",0.42445816709906
"205547_s_at","TAGLN","6876","transgelin",2.14249973759597
"210978_s_at","TAGLN2","8407","transgelin 2",0.214615075172354
"204743_at","TAGLN3","29114","transgelin 3",0.713736942475036
"216928_at","TAL1","6886","TAL bHLH transcription factor 1, erythroid differentiation factor",0.536220756216784
"201463_s_at","TALDO1","6888","transaldolase 1",0.11638906640751
"208425_s_at","TANC2","26115","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",0.712806469973222
"207616_s_at","TANK","10010","TRAF family member associated NFKB activator",0.351772694970556
"216310_at","TAOK1","57551","TAO kinase 1",0.0750079330006335
"204878_s_at","TAOK2","9344","TAO kinase 2",0.331090898834178
"220761_s_at","TAOK3","51347","TAO kinase 3",0.201161262804805
"202307_s_at","TAP1","6890","transporter 1, ATP binding cassette subfamily B member",0.187942835098977
"208428_at","TAP2","6891","transporter 2, ATP binding cassette subfamily B member",0.518031520003897
"208829_at","TAPBP","6892","TAP binding protein",0.729713943906537
"218747_s_at","TAPBPL","55080","TAP binding protein like",0.138621063344347
"216507_at","TAPT1","202018","transmembrane anterior posterior transformation 1",0.26141498005975
"202813_at","TARBP1","6894","tRNA guanosine 2 -O-methyltransferase TARBP1",0.551899098098964
"203677_s_at","TARBP2","6895","TARBP2 subunit of RISC loading complex",0.0595644277106775
"200020_at","TARDBP","23435","TAR DNA binding protein",0.223462380372437
"216920_s_at","TARP","445347","TCR gamma alternate reading frame protein",0.284566032811948
"201263_at","TARS1","6897","threonyl-tRNA synthetase 1",0.410063974524894
"221189_s_at","TARS2","80222","threonyl-tRNA synthetase 2, mitochondrial",0.102766342957438
"221324_at","TAS2R1","50834","taste 2 receptor member 1",0.295196567162661
"221397_at","TAS2R10","50839","taste 2 receptor member 10",0.110164833204554
"221395_at","TAS2R13","50838","taste 2 receptor member 13",0.239823305982525
"221391_at","TAS2R14","50840","taste 2 receptor member 14",0.310320823313535
"221444_at","TAS2R16","50833","taste 2 receptor member 16",0.179781363048179
"221456_at","TAS2R3","50831","taste 2 receptor member 3",0.0929011350058655
"221392_at","TAS2R4","50832","taste 2 receptor member 4",0.0968313634933984
"221396_at","TAS2R7","50837","taste 2 receptor member 7",0.197202661549641
"221398_at","TAS2R8","50836","taste 2 receptor member 8",0.288336090924161
"221461_at","TAS2R9","50835","taste 2 receptor member 9",0.0893412273801681
"220252_x_at","TASL","80231","TLR adaptor interacting with endolysosomal SLC15A4",0.332262202813703
"209285_s_at","TASOR","23272","transcription activation suppressor",0.526185225849884
"218331_s_at","TASOR2","54906","transcription activation suppressor family member 2",0.846383125818718
"219443_at","TASP1","55617","taspase 1",0.255699743544739
"206916_x_at","TAT","6898","tyrosine aminotransferase",0.174767284897122
"203648_at","TATDN2","9797","TatD DNase domain containing 2",0.0802828490560161
"200976_s_at","TAX1BP1","8887","Tax1 binding protein 1",0.500665872730847
"215459_at","TAX1BP3","30851","Tax1 binding protein 3",0.253801139887215
"212350_at","TBC1D1","23216","TBC1 domain family member 1",0.248799240942944
"220947_s_at","TBC1D10B","26000","TBC1 domain family member 10B",0.195865085837474
"221858_at","TBC1D12","23232","TBC1 domain family member 12",0.235854599312304
"44696_at","TBC1D13","54662","TBC1 domain family member 13",0.39976712561313
"218268_at","TBC1D15","64786","TBC1 domain family member 15",0.824827153077332
"222116_s_at","TBC1D16","125058","TBC1 domain family member 16",0.357832747176351
"218466_at","TBC1D17","79735","TBC1 domain family member 17",0.714055012633401
"220260_at","TBC1D19","55296","TBC1 domain family member 19",0.950493890234011
"222173_s_at","TBC1D2","55357","TBC1 domain family member 2",0.360099482105664
"33778_at","TBC1D22A","25771","TBC1 domain family member 22A",0.404191169581547
"216549_s_at","TBC1D22B","55633","TBC1 domain family member 22B",0.0496828673401022
"208008_at","TBC1D29P","26083","TBC1 domain family member 29, pseudogene",0.300729617405314
"212796_s_at","TBC1D2B","23102","TBC1 domain family member 2B",0.262786723262481
"213913_s_at","TBC1D30","23329","TBC1 domain family member 30",0.234143568121644
"214061_at","TBC1D31","93594","TBC1 domain family member 31",0.121124738201917
"209403_at","TBC1D3E","102723859","TBC1 domain family member 3E",0.153507521616449
"203387_s_at","TBC1D4","9882","TBC1 domain family member 4",0.171093542580791
"201815_s_at","TBC1D5","9779","TBC1 domain family member 5",0.26129323131141
